time_sec,value
221,139.50275586060962
222,139.53120922489035
223,139.655338803763
224,139.79597172517305
225,139.70908630748892
226,139.78259821644843
227,139.90792640322326
228,140.11585280644653
229,140.30683082157418
230,139.6788385519007
231,139.21090370533398
232,139.3209501720893
233,139.57533687668635
234,139.58094081568723
235,139.44704549313917
236,139.36406095624835
237,139.14898480056743
238,139.24078485040172
239,139.24921675962702
240,139.09255116631283
241,139.03824869519875
242,139.14143245533262
243,139.24128775874783
244,139.46028725598006
245,139.37792745313664
246,139.316212581385
247,139.32020796819987
248,139.5790498057096
249,139.5851829447525
250,139.3758096252407
251,139.305965616187
252,139.42050130741228
253,139.74927329151632
254,139.77664303534033
255,140.00934667674125
256,139.87799743820258
257,140.03870164332247
258,140.60601774447628
259,142.20207885611674
260,145.15123731103589
261,151.1455831264706
262,163.0
263,163.0
264,162.0
265,159.0
266,159.0
267,154.0
268,153.0
269,156.0
270,158.0
271,154.0
272,153.0
273,153.0
274,153.0
275,150.0
276,149.0
277,148.0
278,145.0
279,143.0
280,144.0
281,146.0
282,148.0
283,147.0
284,144.0
285,142.0
286,139.0
287,136.0
288,143.0
289,144.0
293,143.0
294,144.0
295,145.0
296,152.0
297,151.0
298,149.0
299,149.0
300,146.0
301,142.0
302,143.0
303,144.0
304,146.0
305,148.0
306,148.0
307,151.0
308,154.0
309,154.0
310,153.0
311,150.0
312,148.0
313,146.0
314,144.0
315,144.0
316,145.0
317,147.0
318,147.0
319,147.0
320,148.0
321,149.0
322,149.0
323,147.0
324,143.0
