time_sec,value
222,139.53120922486886
223,139.65533880372
224,139.79597172508704
225,139.70908630731697
226,139.7825982161045
227,139.90792640253542
228,140.11585280507086
229,140.30683081882285
230,139.67883854639803
231,139.2109036943286
232,139.32095015007854
233,139.5753368326648
234,139.58094072764408
235,139.4470453170529
236,139.36406060407575
237,139.14898409622225
238,139.24078344171136
239,139.24921394224629
240,139.09254553155142
241,139.03823742567596
242,139.14140991628702
243,139.24124268065663
244,139.46019709979765
245,139.37774714077176
246,139.3158519566553
247,139.3194867187405
248,139.57760730679087
249,139.5822979469151
250,139.37003962956595
251,139.29442562483752
252,139.39742132471332
253,139.70311332611834
254,139.68432310454438
255,139.82470681514937
256,139.50871771501886
257,139.30014219695502
258,139.12889885174138
259,139.24784107064698
260,139.24276174009634
261,139.32863198459148
262,139.36609771624177
263,139.40818954146735
264,139.38511699364898
265,139.49058537822037
266,139.7583008237907
267,139.81601167707993
268,139.89089219699497
269,139.72159920880472
270,139.89605646961542
271,139.7483811608052
272,139.62803778866748
273,139.63889944924185
274,139.64691654554252
275,139.57615107028266
276,139.6995547853979
277,139.84961086440046
278,139.92144395102318
279,140.1202492213867
280,140.25537939515436
281,139.89784751490373
282,139.7140068215357
283,139.81076704700484
284,140.1518855317094
285,140.2529204682969
286,140.48765559521448
287,140.15316244042896
288,140.1135082456972
289,140.41458886813052
290,140.5003287457397
291,140.16047484307757
292,139.73343066027996
293,139.40353699171092
294,139.30263611359936
295,139.4339691525282
296,139.36680128467793
297,139.2053287598321
298,139.2462330054639
299,139.29041376322135
300,139.3183730525232
301,139.44324536649393
302,139.4345688424553
303,139.39489526066816
304,139.40090163244744
305,139.22576639853543
306,139.03145598369605
307,138.97284985559082
308,139.00253534866243
309,139.0698855121397
310,139.27219111560362
311,139.33042874283512
312,139.41894685392913
313,139.5003999309472
314,139.69168085107526
315,139.51352043230924
316,139.13597970424112
317,138.87257384780636
318,138.7923491448435
319,138.99691203014498
320,139.1429998912759
321,139.0160354939403
322,138.8140615092076
323,138.79856005220935
324,139.10053404678632
325,139.0632407279477
326,139.06671025178144
327,139.05460313907687
328,139.18603387046144
329,139.10448364306356
330,139.00191207140318
331,139.02047814581846
332,139.2134753756064
333,139.536496917097
334,139.45649984981895
335,139.90669055137295
336,139.73378458610563
337,139.75335596433723
338,139.66403280094863
339,139.55919040929325
340,139.76319789175727
341,139.7991230562418
342,140.20154836535716
343,140.37380642808273
344,139.7112492198018
345,139.25224330756475
346,139.2889389119493
347,139.29935105199775
348,139.36502633754816
349,139.52011867349114
350,139.36189339793776
351,139.5111519730712
352,139.5995411117866
353,139.2562418171732
354,139.4170941271922
355,139.71963717079308
356,139.8476594347539
357,139.86490682894612
358,139.93967057363147
359,139.8650327211898
360,140.0429903996581
361,139.9467807993162
362,139.68362243302732
363,139.5245809670162
364,139.33442342373127
365,139.53718540545626
366,139.74723902796677
367,139.92122083336304
368,139.9963856391734
369,139.9037745145928
370,139.6167700148772
371,139.26215688190064
372,139.14143815798542
373,138.92274769860745
374,139.06754012564937
375,139.2104648666834
376,139.64490449677373
377,140.6837483874869
378,142.9280063291139
379,147.0
380,147.0
381,147.0
382,144.0
383,144.0
384,144.0
385,143.0
386,143.0
387,144.0
388,144.0
389,145.0
390,146.0
391,144.0
392,144.0
393,144.0
394,143.0
395,143.0
402,143.0
403,144.0
404,144.0
405,142.0
406,142.0
407,143.0
408,143.0
409,144.0
410,146.0
411,150.0
412,155.0
413,157.0
414,159.0
415,159.0
416,159.0
417,159.0
418,162.0
419,161.0
420,154.0
421,149.0
422,141.0
423,134.0
424,136.0
425,139.0
426,141.0
427,142.0
428,143.0
429,144.0
430,147.0
431,146.0
432,144.0
433,146.0
434,144.0
435,141.0
436,139.0
437,139.0
438,139.0
439,159.0
440,140.0
441,137.0
442,138.0
443,139.0
444,138.0
445,137.0
446,136.0
447,136.0
448,136.0
449,137.0
